,index,date,County,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
25,1552,268,Amador,11.0,358.0,0.0,16.0,518.0,25288,5.0,390,1.0,331.0,0.0,16.0,38531.0
26,1553,269,Amador,4.0,362.0,0.0,16.0,523.0,25811,6.0,396,4.0,335.0,0.0,16.0,38531.0
27,1554,270,Amador,3.0,365.0,0.0,16.0,161.0,25972,2.0,398,2.0,337.0,0.0,16.0,38531.0
28,1555,271,Amador,3.0,368.0,0.0,16.0,250.0,26222,5.0,403,1.0,338.0,0.0,16.0,38531.0
29,1556,272,Amador,4.0,372.0,0.0,16.0,167.0,26389,3.0,406,6.0,344.0,0.0,16.0,38531.0
30,1557,273,Amador,0.0,372.0,0.0,16.0,52.0,26441,3.0,409,3.0,347.0,0.0,16.0,38531.0
31,1558,274,Amador,4.0,376.0,0.0,16.0,253.0,26694,6.0,415,5.0,352.0,0.0,16.0,38531.0
32,1559,275,Amador,3.0,379.0,0.0,16.0,246.0,26940,4.0,419,5.0,357.0,0.0,16.0,38531.0
33,1560,276,Amador,8.0,387.0,0.0,16.0,203.0,27143,4.0,423,4.0,361.0,0.0,16.0,38531.0
34,1561,277,Amador,5.0,392.0,0.0,16.0,279.0,27422,5.0,428,1.0,362.0,0.0,16.0,38531.0
35,1562,278,Amador,3.0,395.0,0.0,16.0,161.0,27583,5.0,433,1.0,363.0,0.0,16.0,38531.0
36,1563,279,Amador,3.0,398.0,0.0,16.0,303.0,27886,1.0,434,6.0,369.0,0.0,16.0,38531.0
37,1564,280,Amador,2.0,400.0,0.0,16.0,56.0,27942,0.0,434,6.0,375.0,0.0,16.0,38531.0
38,1565,281,Amador,3.0,403.0,0.0,16.0,221.0,28163,8.0,442,1.0,376.0,0.0,16.0,38531.0
39,1566,282,Amador,7.0,410.0,0.0,16.0,368.0,28531,5.0,447,4.0,380.0,0.0,16.0,38531.0
40,1567,283,Amador,9.0,419.0,0.0,16.0,158.0,28689,10.0,457,4.0,384.0,0.0,16.0,38531.0
41,1568,284,Amador,6.0,425.0,0.0,16.0,175.0,28864,2.0,459,5.0,389.0,0.0,16.0,38531.0
42,1569,285,Amador,7.0,432.0,0.0,16.0,485.0,29349,13.0,472,3.0,392.0,0.0,16.0,38531.0
43,1570,286,Amador,1.0,433.0,0.0,16.0,216.0,29565,7.0,479,5.0,397.0,0.0,16.0,38531.0
44,1571,287,Amador,3.0,436.0,0.0,16.0,57.0,29622,0.0,479,7.0,404.0,0.0,16.0,38531.0
45,1572,288,Amador,9.0,445.0,0.0,16.0,301.0,29923,12.0,491,5.0,409.0,0.0,16.0,38531.0
46,1573,289,Amador,12.0,457.0,0.0,16.0,337.0,30260,10.0,501,5.0,414.0,0.0,16.0,38531.0
47,1574,290,Amador,8.0,465.0,0.0,16.0,511.0,30771,5.0,506,9.0,423.0,0.0,16.0,38531.0
48,1575,291,Amador,11.0,476.0,0.0,16.0,303.0,31074,12.0,518,7.0,430.0,0.0,16.0,38531.0
49,1576,292,Amador,5.0,481.0,0.0,16.0,333.0,31407,11.0,529,6.0,436.0,0.0,16.0,38531.0
50,1577,293,Amador,4.0,485.0,0.0,16.0,140.0,31547,5.0,534,10.0,446.0,0.0,16.0,38531.0
51,1578,294,Amador,4.0,489.0,0.0,16.0,73.0,31620,1.0,535,4.0,450.0,0.0,16.0,38531.0
52,1579,295,Amador,14.0,503.0,0.0,16.0,290.0,31910,13.0,548,0.0,450.0,0.0,16.0,38531.0
53,1580,296,Amador,12.0,515.0,0.0,16.0,430.0,32340,19.0,567,7.0,457.0,0.0,16.0,38531.0
54,1581,297,Amador,41.0,556.0,0.0,16.0,771.0,33111,45.0,612,13.0,470.0,0.0,16.0,38531.0
55,1582,298,Amador,25.0,581.0,0.0,16.0,765.0,33876,18.0,630,14.0,484.0,0.0,16.0,38531.0
56,1583,299,Amador,10.0,591.0,0.0,16.0,29.0,33905,6.0,636,4.0,488.0,0.0,16.0,38531.0
57,1584,300,Amador,8.0,599.0,0.0,16.0,117.0,34022,6.0,642,10.0,498.0,0.0,16.0,38531.0
58,1585,301,Amador,47.0,646.0,0.0,16.0,134.0,34156,37.0,679,38.0,536.0,0.0,16.0,38531.0
59,1586,302,Amador,77.0,723.0,0.0,16.0,427.0,34583,75.0,754,12.0,548.0,0.0,16.0,38531.0
60,1587,303,Amador,151.0,874.0,0.0,16.0,1042.0,35625,165.0,919,11.0,559.0,0.0,16.0,38531.0
61,1588,304,Amador,41.0,915.0,0.0,16.0,1492.0,37117,47.0,966,16.0,575.0,0.0,16.0,38531.0
62,1589,305,Amador,147.0,1062.0,0.0,16.0,1604.0,38721,151.0,1117,10.0,585.0,0.0,16.0,38531.0
63,1590,306,Amador,72.0,1134.0,1.0,17.0,1001.0,39722,166.0,1283,68.0,653.0,0.0,16.0,38531.0
64,1591,307,Amador,51.0,1185.0,0.0,17.0,1257.0,40979,53.0,1336,113.0,766.0,0.0,16.0,38531.0
65,1592,308,Amador,14.0,1199.0,0.0,17.0,103.0,41082,8.0,1344,81.0,847.0,1.0,17.0,38531.0
66,1593,309,Amador,24.0,1223.0,0.0,17.0,328.0,41410,27.0,1371,105.0,952.0,0.0,17.0,38531.0
67,1594,310,Amador,63.0,1286.0,1.0,18.0,878.0,42288,109.0,1480,41.0,993.0,0.0,17.0,38531.0
68,1595,311,Amador,75.0,1361.0,0.0,18.0,1497.0,43785,74.0,1554,50.0,1043.0,0.0,17.0,38531.0
69,1596,312,Amador,286.0,1647.0,1.0,19.0,1602.0,45387,304.0,1858,78.0,1121.0,2.0,19.0,38531.0
70,1597,313,Amador,43.0,1690.0,0.0,19.0,770.0,46157,50.0,1908,70.0,1191.0,-1.0,18.0,38531.0
71,1598,314,Amador,57.0,1747.0,0.0,19.0,1282.0,47439,87.0,1995,22.0,1213.0,1.0,19.0,38531.0
72,1599,315,Amador,16.0,1763.0,0.0,19.0,85.0,47524,13.0,2008,23.0,1236.0,0.0,19.0,38531.0
73,1600,316,Amador,28.0,1791.0,1.0,20.0,465.0,47989,27.0,2035,221.0,1457.0,0.0,19.0,38531.0
74,1601,317,Amador,56.0,1847.0,0.0,20.0,766.0,48755,62.0,2097,152.0,1609.0,0.0,19.0,38531.0
75,1602,318,Amador,72.0,1919.0,2.0,22.0,1420.0,50175,77.0,2174,60.0,1669.0,0.0,19.0,38531.0
76,1603,319,Amador,113.0,2032.0,1.0,23.0,1273.0,51448,127.0,2301,24.0,1693.0,0.0,19.0,38531.0
77,1604,320,Amador,47.0,2079.0,0.0,23.0,846.0,52294,67.0,2368,10.0,1703.0,0.0,19.0,38531.0
78,1605,321,Amador,48.0,2127.0,0.0,23.0,1108.0,53402,67.0,2435,24.0,1727.0,1.0,20.0,38531.0
79,1606,322,Amador,17.0,2144.0,0.0,23.0,45.0,53447,6.0,2441,27.0,1754.0,3.0,23.0,38531.0
80,1607,323,Amador,24.0,2168.0,1.0,24.0,258.0,53705,14.0,2455,17.0,1771.0,0.0,23.0,38531.0
81,1608,324,Amador,58.0,2226.0,1.0,25.0,738.0,54443,65.0,2520,44.0,1815.0,0.0,23.0,38531.0
82,1609,325,Amador,77.0,2303.0,0.0,25.0,1369.0,55812,98.0,2618,24.0,1839.0,0.0,23.0,38531.0
83,1610,326,Amador,11.0,2314.0,0.0,25.0,831.0,56643,27.0,2645,269.0,2108.0,0.0,23.0,38531.0
84,1611,327,Amador,68.0,2382.0,0.0,25.0,861.0,57504,75.0,2720,37.0,2145.0,0.0,23.0,38531.0
85,1612,328,Amador,12.0,2394.0,0.0,25.0,76.0,57580,6.0,2726,27.0,2172.0,0.0,23.0,38531.0
86,1613,329,Amador,43.0,2437.0,0.0,25.0,364.0,57944,41.0,2767,17.0,2189.0,0.0,23.0,38531.0
87,1614,330,Amador,14.0,2451.0,0.0,25.0,305.0,58249,17.0,2784,29.0,2218.0,0.0,23.0,38531.0
88,1615,331,Amador,121.0,2572.0,0.0,25.0,1465.0,59714,127.0,2911,37.0,2255.0,0.0,23.0,38531.0
89,1616,332,Amador,70.0,2642.0,0.0,25.0,993.0,60707,78.0,2989,133.0,2388.0,0.0,23.0,38531.0
90,1617,333,Amador,52.0,2694.0,0.0,25.0,896.0,61603,47.0,3036,30.0,2418.0,1.0,24.0,38531.0
91,1618,334,Amador,20.0,2714.0,0.0,25.0,604.0,62207,14.0,3050,75.0,2493.0,0.0,24.0,38531.0
92,1619,335,Amador,14.0,2728.0,0.0,25.0,41.0,62248,11.0,3061,20.0,2513.0,0.0,24.0,38531.0
93,1620,336,Amador,26.0,2754.0,0.0,25.0,422.0,62670,18.0,3079,27.0,2540.0,0.0,24.0,38531.0
94,1621,337,Amador,19.0,2773.0,0.0,25.0,241.0,62911,24.0,3103,25.0,2565.0,0.0,24.0,38531.0
95,1622,338,Amador,64.0,2837.0,2.0,27.0,466.0,63377,81.0,3184,31.0,2596.0,0.0,24.0,38531.0
96,1623,339,Amador,40.0,2877.0,0.0,27.0,703.0,64080,52.0,3236,99.0,2695.0,0.0,24.0,38531.0
97,1624,340,Amador,40.0,2917.0,2.0,29.0,1221.0,65301,56.0,3292,22.0,2717.0,0.0,24.0,38531.0
98,1625,341,Amador,21.0,2938.0,0.0,29.0,537.0,65838,30.0,3322,23.0,2740.0,0.0,24.0,38531.0
99,1626,342,Amador,13.0,2951.0,0.0,29.0,373.0,66211,14.0,3336,52.0,2792.0,0.0,24.0,38531.0
100,1627,343,Amador,7.0,2958.0,0.0,29.0,39.0,66250,3.0,3339,17.0,2809.0,0.0,24.0,38531.0
101,1628,344,Amador,7.0,2965.0,0.0,29.0,277.0,66527,7.0,3346,52.0,2861.0,0.0,24.0,38531.0
102,1629,345,Amador,24.0,2989.0,0.0,29.0,1090.0,67617,35.0,3381,6.0,2867.0,0.0,24.0,38531.0
103,1630,346,Amador,14.0,3003.0,0.0,29.0,752.0,68369,18.0,3399,30.0,2897.0,2.0,26.0,38531.0
104,1631,347,Amador,17.0,3020.0,0.0,29.0,505.0,68874,25.0,3424,17.0,2914.0,0.0,26.0,38531.0
105,1632,348,Amador,14.0,3034.0,0.0,29.0,1027.0,69901,19.0,3443,26.0,2940.0,2.0,28.0,38531.0
106,1633,349,Amador,6.0,3040.0,2.0,31.0,558.0,70459,11.0,3454,13.0,2953.0,0.0,28.0,38531.0
107,1634,350,Amador,7.0,3047.0,0.0,31.0,117.0,70576,13.0,3467,33.0,2986.0,0.0,28.0,38531.0
108,1635,351,Amador,3.0,3050.0,0.0,31.0,64.0,70640,3.0,3470,15.0,3001.0,0.0,28.0,38531.0
109,1636,352,Amador,7.0,3057.0,0.0,31.0,398.0,71038,11.0,3481,15.0,3016.0,0.0,28.0,38531.0
110,1637,353,Amador,14.0,3071.0,1.0,32.0,1056.0,72094,15.0,3496,8.0,3024.0,0.0,28.0,38531.0
111,1638,354,Amador,9.0,3080.0,1.0,33.0,653.0,72747,5.0,3501,12.0,3036.0,1.0,29.0,38531.0
112,1639,355,Amador,31.0,3111.0,0.0,33.0,561.0,73308,39.0,3540,2.0,3038.0,0.0,29.0,38531.0
113,1640,356,Amador,22.0,3133.0,0.0,33.0,836.0,74144,22.0,3562,4.0,3042.0,1.0,30.0,38531.0
114,1641,357,Amador,5.0,3138.0,1.0,34.0,101.0,74245,5.0,3567,7.0,3049.0,0.0,30.0,38531.0
115,1642,358,Amador,3.0,3141.0,0.0,34.0,257.0,74502,4.0,3571,5.0,3054.0,0.0,30.0,38531.0
116,1643,359,Amador,33.0,3174.0,0.0,34.0,898.0,75400,40.0,3611,20.0,3074.0,0.0,30.0,38531.0
117,1644,360,Amador,40.0,3214.0,1.0,35.0,747.0,76147,43.0,3654,39.0,3113.0,1.0,31.0,38531.0
118,1645,361,Amador,11.0,3225.0,0.0,35.0,711.0,76858,18.0,3672,3.0,3116.0,0.0,31.0,38531.0
119,1646,362,Amador,16.0,3241.0,0.0,35.0,583.0,77441,13.0,3685,8.0,3124.0,0.0,31.0,38531.0
120,1647,363,Amador,37.0,3278.0,1.0,36.0,779.0,78220,53.0,3738,10.0,3134.0,1.0,32.0,38531.0
121,1648,364,Amador,12.0,3290.0,0.0,36.0,70.0,78290,10.0,3748,47.0,3181.0,0.0,32.0,38531.0
122,1649,365,Amador,4.0,3294.0,1.0,37.0,217.0,78507,6.0,3754,31.0,3212.0,0.0,32.0,38531.0
123,1650,366,Amador,10.0,3304.0,0.0,37.0,723.0,79230,13.0,3767,22.0,3234.0,0.0,32.0,38531.0
124,1651,367,Amador,11.0,3315.0,0.0,37.0,814.0,80044,13.0,3780,41.0,3275.0,1.0,33.0,38531.0
125,1652,368,Amador,31.0,3346.0,1.0,38.0,793.0,80837,39.0,3819,6.0,3281.0,0.0,33.0,38531.0
126,1653,369,Amador,4.0,3350.0,0.0,38.0,574.0,81411,3.0,3822,7.0,3288.0,0.0,33.0,38531.0
127,1654,370,Amador,3.0,3353.0,0.0,38.0,714.0,82125,3.0,3825,11.0,3299.0,0.0,33.0,38531.0
128,1655,371,Amador,5.0,3358.0,0.0,38.0,79.0,82204,3.0,3828,7.0,3306.0,0.0,33.0,38531.0
129,1656,372,Amador,6.0,3364.0,1.0,39.0,247.0,82451,2.0,3830,37.0,3343.0,0.0,33.0,38531.0
130,1657,373,Amador,21.0,3385.0,1.0,40.0,727.0,83178,24.0,3854,1.0,3344.0,0.0,33.0,38531.0
131,1658,374,Amador,7.0,3392.0,0.0,40.0,614.0,83792,5.0,3859,3.0,3347.0,2.0,35.0,38531.0
132,1659,375,Amador,8.0,3400.0,0.0,40.0,943.0,84735,9.0,3868,1.0,3348.0,0.0,35.0,38531.0
133,1660,376,Amador,12.0,3412.0,0.0,40.0,613.0,85348,12.0,3880,20.0,3368.0,0.0,35.0,38531.0
134,1661,377,Amador,4.0,3416.0,0.0,40.0,488.0,85836,3.0,3883,13.0,3381.0,3.0,38.0,38531.0
135,1662,378,Amador,4.0,3420.0,1.0,41.0,75.0,85911,12.0,3895,6.0,3387.0,0.0,38.0,38531.0
136,1663,379,Amador,3.0,3423.0,0.0,41.0,47.0,85958,2.0,3897,11.0,3398.0,1.0,39.0,38531.0
137,1664,380,Amador,5.0,3428.0,0.0,41.0,314.0,86272,3.0,3900,11.0,3409.0,0.0,39.0,38531.0
138,1665,381,Amador,4.0,3432.0,0.0,41.0,855.0,87127,6.0,3906,4.0,3413.0,0.0,39.0,38531.0
139,1666,382,Amador,7.0,3439.0,1.0,42.0,748.0,87875,14.0,3920,2.0,3415.0,-1.0,38.0,38531.0
140,1667,383,Amador,4.0,3443.0,0.0,42.0,628.0,88503,5.0,3925,2.0,3417.0,0.0,38.0,38531.0
141,1668,384,Amador,4.0,3447.0,0.0,42.0,726.0,89229,6.0,3931,10.0,3427.0,1.0,39.0,38531.0
142,1669,385,Amador,4.0,3451.0,0.0,42.0,72.0,89301,6.0,3937,5.0,3432.0,0.0,39.0,38531.0
143,1670,386,Amador,2.0,3453.0,0.0,42.0,201.0,89502,4.0,3941,3.0,3435.0,0.0,39.0,38531.0
144,1671,387,Amador,8.0,3461.0,0.0,42.0,683.0,90185,8.0,3949,3.0,3438.0,0.0,39.0,38531.0
145,1672,388,Amador,5.0,3466.0,0.0,42.0,762.0,90947,4.0,3953,2.0,3440.0,2.0,41.0,38531.0
146,1673,389,Amador,2.0,3468.0,0.0,42.0,946.0,91893,7.0,3960,4.0,3444.0,0.0,41.0,38531.0
147,1674,390,Amador,5.0,3473.0,0.0,42.0,428.0,92321,4.0,3964,4.0,3448.0,0.0,41.0,38531.0
148,1675,391,Amador,3.0,3476.0,0.0,42.0,290.0,92611,6.0,3970,9.0,3457.0,1.0,42.0,38531.0
149,1676,392,Amador,6.0,3482.0,1.0,43.0,78.0,92689,4.0,3974,6.0,3463.0,0.0,42.0,38531.0
150,1677,393,Amador,2.0,3484.0,0.0,43.0,245.0,92934,1.0,3975,3.0,3466.0,0.0,42.0,38531.0
151,1678,394,Amador,5.0,3489.0,0.0,43.0,476.0,93410,10.0,3985,3.0,3469.0,0.0,42.0,38531.0
152,1679,395,Amador,3.0,3492.0,0.0,43.0,613.0,94023,3.0,3988,5.0,3474.0,0.0,42.0,38531.0
153,1680,396,Amador,2.0,3494.0,0.0,43.0,548.0,94571,6.0,3994,4.0,3478.0,0.0,42.0,38531.0
154,1681,397,Amador,2.0,3496.0,0.0,43.0,377.0,94948,2.0,3996,2.0,3480.0,0.0,42.0,38531.0
155,1682,398,Amador,1.0,3497.0,0.0,43.0,488.0,95436,1.0,3997,4.0,3484.0,0.0,42.0,38531.0
156,1683,399,Amador,1.0,3498.0,0.0,43.0,75.0,95511,0.0,3997,3.0,3487.0,0.0,42.0,38531.0
157,1684,400,Amador,4.0,3502.0,0.0,43.0,236.0,95747,6.0,4003,2.0,3489.0,0.0,42.0,38531.0
158,1685,401,Amador,3.0,3505.0,0.0,43.0,685.0,96432,5.0,4008,1.0,3490.0,0.0,42.0,38531.0
159,1686,402,Amador,3.0,3508.0,1.0,44.0,745.0,97177,0.0,4008,4.0,3494.0,0.0,42.0,38531.0
160,1687,403,Amador,2.0,3510.0,0.0,44.0,390.0,97567,2.0,4010,2.0,3496.0,0.0,42.0,38531.0
161,1688,404,Amador,2.0,3512.0,1.0,45.0,365.0,97932,1.0,4011,2.0,3498.0,0.0,42.0,38531.0
162,1689,405,Amador,1.0,3513.0,0.0,45.0,497.0,98429,1.0,4012,5.0,3503.0,2.0,44.0,38531.0
163,1690,406,Amador,3.0,3516.0,0.0,45.0,81.0,98510,6.0,4018,1.0,3504.0,0.0,44.0,38531.0
164,1691,407,Amador,3.0,3519.0,0.0,45.0,72.0,98582,0.0,4018,0.0,3504.0,0.0,44.0,38531.0
165,1692,408,Amador,5.0,3524.0,0.0,45.0,635.0,99217,4.0,4022,2.0,3506.0,0.0,44.0,38531.0
166,1693,409,Amador,1.0,3525.0,0.0,45.0,667.0,99884,3.0,4025,4.0,3510.0,0.0,44.0,38531.0
167,1694,410,Amador,2.0,3527.0,0.0,45.0,422.0,100306,7.0,4032,1.0,3511.0,0.0,44.0,38531.0
168,1695,411,Amador,2.0,3529.0,1.0,46.0,419.0,100725,0.0,4032,2.0,3513.0,0.0,44.0,38531.0
169,1696,412,Amador,4.0,3533.0,0.0,46.0,579.0,101304,4.0,4036,2.0,3515.0,0.0,44.0,38531.0
170,1697,413,Amador,3.0,3536.0,0.0,46.0,67.0,101371,2.0,4038,3.0,3518.0,0.0,44.0,38531.0
171,1698,414,Amador,2.0,3538.0,0.0,46.0,90.0,101461,4.0,4042,1.0,3519.0,0.0,44.0,38531.0
172,1699,415,Amador,4.0,3542.0,0.0,46.0,717.0,102178,6.0,4048,3.0,3522.0,0.0,44.0,38531.0
173,1700,416,Amador,8.0,3550.0,0.0,46.0,739.0,102917,2.0,4050,2.0,3524.0,1.0,45.0,38531.0
174,1701,417,Amador,6.0,3556.0,0.0,46.0,450.0,103367,4.0,4054,5.0,3529.0,0.0,45.0,38531.0
175,1702,418,Amador,6.0,3562.0,0.0,46.0,413.0,103780,6.0,4060,1.0,3530.0,0.0,45.0,38531.0
176,1703,419,Amador,2.0,3564.0,0.0,46.0,446.0,104226,4.0,4064,2.0,3532.0,0.0,45.0,38531.0
177,1704,420,Amador,5.0,3569.0,0.0,46.0,82.0,104308,9.0,4073,6.0,3538.0,0.0,45.0,38531.0
178,1705,421,Amador,5.0,3574.0,0.0,46.0,34.0,104342,2.0,4075,3.0,3541.0,0.0,45.0,38531.0
179,1706,422,Amador,4.0,3578.0,0.0,46.0,683.0,105025,7.0,4082,8.0,3549.0,0.0,45.0,38531.0
180,1707,423,Amador,6.0,3584.0,1.0,47.0,561.0,105586,6.0,4088,2.0,3551.0,0.0,45.0,38531.0
181,1708,424,Amador,3.0,3587.0,0.0,47.0,318.0,105904,8.0,4096,5.0,3556.0,0.0,45.0,38531.0
182,1709,425,Amador,3.0,3590.0,0.0,47.0,446.0,106350,9.0,4105,2.0,3558.0,0.0,45.0,38531.0
0,2169,243,Butte,8.0,2985.0,1.0,50.0,566.0,60651,8.0,2675,7.0,2865.0,1.0,45.0,217769.0
1,2170,244,Butte,8.0,2993.0,1.0,51.0,787.0,61438,25.0,2700,14.0,2879.0,1.0,46.0,217769.0
2,2171,245,Butte,10.0,3003.0,0.0,51.0,277.0,61715,2.0,2702,15.0,2894.0,0.0,46.0,217769.0
3,2172,246,Butte,6.0,3009.0,1.0,52.0,239.0,61954,4.0,2706,9.0,2903.0,0.0,46.0,217769.0
4,2173,247,Butte,14.0,3023.0,0.0,52.0,835.0,62789,14.0,2720,7.0,2910.0,0.0,46.0,217769.0
5,2174,248,Butte,10.0,3033.0,1.0,53.0,983.0,63772,16.0,2736,15.0,2925.0,1.0,47.0,217769.0
6,2175,249,Butte,7.0,3040.0,0.0,53.0,809.0,64581,10.0,2746,2.0,2927.0,0.0,47.0,217769.0
7,2176,250,Butte,12.0,3052.0,0.0,53.0,788.0,65369,13.0,2759,8.0,2935.0,4.0,51.0,217769.0
8,2177,251,Butte,10.0,3062.0,0.0,53.0,746.0,66115,12.0,2771,21.0,2956.0,0.0,51.0,217769.0
9,2178,252,Butte,3.0,3065.0,1.0,54.0,361.0,66476,7.0,2778,6.0,2962.0,3.0,54.0,217769.0
10,2179,253,Butte,5.0,3070.0,0.0,54.0,218.0,66694,5.0,2783,5.0,2967.0,0.0,54.0,217769.0
11,2180,254,Butte,8.0,3078.0,0.0,54.0,689.0,67383,10.0,2793,8.0,2975.0,0.0,54.0,217769.0
12,2181,255,Butte,6.0,3084.0,1.0,55.0,852.0,68235,4.0,2797,17.0,2992.0,0.0,54.0,217769.0
13,2182,256,Butte,9.0,3093.0,1.0,56.0,996.0,69231,11.0,2808,3.0,2995.0,0.0,54.0,217769.0
14,2183,257,Butte,8.0,3101.0,0.0,56.0,539.0,69770,10.0,2818,5.0,3000.0,0.0,54.0,217769.0
15,2184,258,Butte,12.0,3113.0,0.0,56.0,679.0,70449,11.0,2829,4.0,3004.0,0.0,54.0,217769.0
16,2185,259,Butte,11.0,3124.0,0.0,56.0,394.0,70843,4.0,2833,8.0,3012.0,1.0,55.0,217769.0
17,2186,260,Butte,8.0,3132.0,0.0,56.0,259.0,71102,7.0,2840,7.0,3019.0,0.0,55.0,217769.0
18,2187,261,Butte,13.0,3145.0,0.0,56.0,686.0,71788,12.0,2852,7.0,3026.0,0.0,55.0,217769.0
19,2188,262,Butte,11.0,3156.0,1.0,57.0,818.0,72606,15.0,2867,1.0,3027.0,1.0,56.0,217769.0
20,2189,263,Butte,12.0,3168.0,0.0,57.0,684.0,73290,11.0,2878,14.0,3041.0,-1.0,55.0,217769.0
21,2190,264,Butte,12.0,3180.0,1.0,58.0,862.0,74152,8.0,2886,5.0,3046.0,0.0,55.0,217769.0
22,2191,265,Butte,10.0,3190.0,0.0,58.0,656.0,74808,11.0,2897,13.0,3059.0,0.0,55.0,217769.0
23,2192,266,Butte,9.0,3199.0,0.0,58.0,289.0,75097,6.0,2903,19.0,3078.0,1.0,56.0,217769.0
24,2193,267,Butte,9.0,3208.0,0.0,58.0,270.0,75367,16.0,2919,9.0,3087.0,0.0,56.0,217769.0
25,2194,268,Butte,19.0,3227.0,0.0,58.0,881.0,76248,27.0,2946,8.0,3095.0,0.0,56.0,217769.0
26,2195,269,Butte,12.0,3239.0,0.0,58.0,836.0,77084,13.0,2959,12.0,3107.0,0.0,56.0,217769.0
27,2196,270,Butte,16.0,3255.0,0.0,58.0,908.0,77992,18.0,2977,27.0,3134.0,0.0,56.0,217769.0
28,2197,271,Butte,16.0,3271.0,0.0,58.0,814.0,78806,12.0,2989,9.0,3143.0,1.0,57.0,217769.0
29,2198,272,Butte,18.0,3289.0,0.0,58.0,811.0,79617,21.0,3010,17.0,3160.0,0.0,57.0,217769.0
30,2199,273,Butte,5.0,3294.0,1.0,59.0,243.0,79860,6.0,3016,12.0,3172.0,0.0,57.0,217769.0
31,2200,274,Butte,13.0,3307.0,0.0,59.0,340.0,80200,4.0,3020,13.0,3185.0,0.0,57.0,217769.0
32,2201,275,Butte,23.0,3330.0,0.0,59.0,969.0,81169,17.0,3037,13.0,3198.0,0.0,57.0,217769.0
33,2202,276,Butte,20.0,3350.0,0.0,59.0,754.0,81923,17.0,3054,13.0,3211.0,0.0,57.0,217769.0
34,2203,277,Butte,23.0,3373.0,0.0,59.0,638.0,82561,13.0,3067,7.0,3218.0,0.0,57.0,217769.0
35,2204,278,Butte,26.0,3399.0,0.0,59.0,736.0,83297,30.0,3097,21.0,3239.0,0.0,57.0,217769.0
36,2205,279,Butte,23.0,3422.0,1.0,60.0,751.0,84048,26.0,3123,15.0,3254.0,0.0,57.0,217769.0
37,2206,280,Butte,25.0,3447.0,1.0,61.0,393.0,84441,28.0,3151,23.0,3277.0,0.0,57.0,217769.0
38,2207,281,Butte,12.0,3459.0,0.0,61.0,238.0,84679,7.0,3158,8.0,3285.0,0.0,57.0,217769.0
39,2208,282,Butte,38.0,3497.0,0.0,61.0,979.0,85658,28.0,3186,16.0,3301.0,0.0,57.0,217769.0
40,2209,283,Butte,45.0,3542.0,0.0,61.0,1093.0,86751,52.0,3238,26.0,3327.0,1.0,58.0,217769.0
41,2210,284,Butte,36.0,3578.0,1.0,62.0,934.0,87685,23.0,3261,21.0,3348.0,0.0,58.0,217769.0
42,2211,285,Butte,25.0,3603.0,0.0,62.0,991.0,88676,34.0,3295,-1.0,3347.0,0.0,58.0,217769.0
43,2212,286,Butte,49.0,3652.0,0.0,62.0,771.0,89447,36.0,3331,55.0,3402.0,0.0,58.0,217769.0
44,2213,287,Butte,24.0,3676.0,0.0,62.0,506.0,89953,20.0,3351,32.0,3434.0,0.0,58.0,217769.0
45,2214,288,Butte,36.0,3712.0,0.0,62.0,426.0,90379,28.0,3379,18.0,3452.0,0.0,58.0,217769.0
46,2215,289,Butte,53.0,3765.0,1.0,63.0,1288.0,91667,47.0,3426,38.0,3490.0,0.0,58.0,217769.0
47,2216,290,Butte,39.0,3804.0,0.0,63.0,1191.0,92858,49.0,3475,10.0,3500.0,1.0,59.0,217769.0
48,2217,291,Butte,42.0,3846.0,0.0,63.0,1495.0,94353,53.0,3528,37.0,3537.0,0.0,59.0,217769.0
49,2218,292,Butte,53.0,3899.0,0.0,63.0,1137.0,95490,60.0,3588,39.0,3576.0,1.0,60.0,217769.0
50,2219,293,Butte,49.0,3948.0,0.0,63.0,1095.0,96585,58.0,3646,42.0,3618.0,0.0,60.0,217769.0
51,2220,294,Butte,32.0,3980.0,0.0,63.0,572.0,97157,31.0,3677,46.0,3664.0,1.0,61.0,217769.0
52,2221,295,Butte,48.0,4028.0,1.0,64.0,383.0,97540,44.0,3721,48.0,3712.0,0.0,61.0,217769.0
53,2222,296,Butte,49.0,4077.0,0.0,64.0,1533.0,99073,53.0,3774,53.0,3765.0,0.0,61.0,217769.0
54,2223,297,Butte,64.0,4141.0,1.0,65.0,1324.0,100397,69.0,3843,33.0,3798.0,2.0,63.0,217769.0
55,2224,298,Butte,86.0,4227.0,0.0,65.0,1221.0,101618,90.0,3933,50.0,3848.0,1.0,64.0,217769.0
56,2225,299,Butte,30.0,4257.0,1.0,66.0,187.0,101805,13.0,3946,46.0,3894.0,1.0,65.0,217769.0
57,2226,300,Butte,63.0,4320.0,1.0,67.0,782.0,102587,67.0,4013,0.0,3894.0,0.0,65.0,217769.0
58,2227,301,Butte,41.0,4361.0,1.0,68.0,396.0,102983,34.0,4047,0.0,3894.0,0.0,65.0,217769.0
59,2228,302,Butte,58.0,4419.0,0.0,68.0,536.0,103519,47.0,4094,114.0,4008.0,0.0,65.0,217769.0
