date,County,area_type,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
371,Orange,County,422,240665,29,4482,7267,2834188,687,288499,1056,237391,33,3293,3228519
372,Orange,County,361,241026,24,4506,4822,2839010,454,288953,764,238155,43,3336,3228519
373,Orange,County,598,241624,23,4529,19132,2858142,970,289923,560,238715,25,3361,3228519
374,Orange,County,468,242092,26,4555,18072,2876214,828,290751,454,239169,45,3406,3228519
375,Orange,County,415,242507,28,4583,15958,2892172,749,291500,805,239974,33,3439,3228519
376,Orange,County,418,242925,23,4606,14922,2907094,711,292211,616,240590,37,3476,3228519
377,Orange,County,364,243289,27,4633,11600,2918694,594,292805,485,241075,29,3505,3228519
378,Orange,County,238,243527,25,4658,5351,2924045,423,293228,470,241545,15,3520,3228519
379,Orange,County,204,243731,22,4680,3841,2927886,257,293485,314,241859,44,3564,3228519
380,Orange,County,307,244038,21,4701,12893,2940779,533,294018,317,242176,22,3586,3228519
381,Orange,County,319,244357,13,4714,17161,2957940,567,294585,206,242382,26,3612,3228519
382,Orange,County,322,244679,15,4729,14664,2972604,492,295077,334,242716,14,3626,3228519
383,Orange,County,266,244945,21,4750,12599,2985203,440,295517,382,243098,47,3673,3228519
384,Orange,County,218,245163,17,4767,11245,2996448,376,295893,299,243397,42,3715,3228519
385,Orange,County,179,245342,14,4781,5457,3001905,279,296172,364,243761,40,3755,3228519
386,Orange,County,166,245508,17,4798,4036,3005941,231,296403,224,243985,46,3801,3228519
387,Orange,County,297,245805,11,4809,15095,3021036,425,296828,133,244118,42,3843,3228519
388,Orange,County,237,246042,10,4819,15145,3036181,367,297195,448,244566,0,3843,3228519
389,Orange,County,196,246238,20,4839,13165,3049346,338,297533,177,244743,-8,3835,3228519
390,Orange,County,215,246453,11,4850,11127,3060473,357,297890,257,245000,47,3882,3228519
391,Orange,County,174,246627,12,4862,10552,3071025,294,298184,278,245278,36,3918,3228519
392,Orange,County,140,246767,18,4880,4567,3075592,219,298403,264,245542,42,3960,3228519
393,Orange,County,126,246893,12,4892,3509,3079101,147,298550,164,245706,10,3970,3228519
394,Orange,County,199,247092,14,4906,16167,3095268,303,298853,146,245852,6,3976,3228519
395,Orange,County,191,247283,16,4922,15270,3110538,292,299145,152,246004,61,4037,3228519
396,Orange,County,146,247429,12,4934,12729,3123267,227,299372,116,246120,35,4072,3228519
397,Orange,County,144,247573,14,4948,10104,3133371,246,299618,234,246354,24,4096,3228519
398,Orange,County,154,247727,12,4960,10005,3143376,213,299831,135,246489,12,4108,3228519
399,Orange,County,114,247841,12,4972,4858,3148234,149,299980,145,246634,57,4165,3228519
400,Orange,County,91,247932,5,4977,3542,3151776,125,300105,137,246771,53,4218,3228519
401,Orange,County,189,248121,7,4984,15269,3167045,243,300348,129,246900,25,4243,3228519
402,Orange,County,171,248292,10,4994,14031,3181076,253,300601,89,246989,67,4310,3228519
403,Orange,County,142,248434,7,5001,11783,3192859,209,300810,86,247075,32,4342,3228519
404,Orange,County,144,248578,10,5011,9630,3202489,247,301057,142,247217,31,4373,3228519
405,Orange,County,138,248716,4,5015,9206,3211695,206,301263,171,247388,28,4401,3228519
406,Orange,County,92,248808,5,5020,4188,3215883,126,301389,126,247514,22,4423,3228519
407,Orange,County,80,248888,7,5027,3278,3219161,92,301481,142,247656,37,4460,3228519
408,Orange,County,134,249022,8,5035,15130,3234291,183,301664,41,247697,21,4481,3228519
409,Orange,County,112,249134,2,5037,13619,3247910,203,301867,146,247843,-2,4479,3228519
410,Orange,County,135,249269,5,5042,14207,3262117,205,302072,100,247943,23,4502,3228519
411,Orange,County,118,249387,5,5047,9796,3271913,175,302247,107,248050,12,4514,3228519
412,Orange,County,103,249490,1,5048,9779,3281692,180,302427,96,248146,-13,4501,3228519
413,Orange,County,99,249589,4,5052,4259,3285951,121,302548,202,248348,21,4522,3228519
414,Orange,County,81,249670,3,5055,3492,3289443,91,302639,94,248442,76,4598,3228519
415,Orange,County,132,249802,6,5061,15758,3305201,185,302824,75,248517,1,4599,3228519
416,Orange,County,150,249952,4,5065,13355,3318556,183,303007,144,248661,27,4626,3228519
417,Orange,County,126,250078,5,5070,12688,3331244,185,303192,114,248775,12,4638,3228519
418,Orange,County,116,250194,5,5075,10399,3341643,183,303375,96,248871,17,4655,3228519
419,Orange,County,113,250307,3,5078,9669,3351312,176,303551,124,248995,16,4671,3228519
420,Orange,County,63,250370,2,5080,4395,3355707,81,303632,165,249160,27,4698,3228519
421,Orange,County,94,250464,1,5081,3824,3359531,89,303721,78,249238,15,4713,3228519
422,Orange,County,153,250617,3,5084,14781,3374312,173,303894,57,249295,0,4713,3228519
423,Orange,County,112,250729,3,5087,13999,3388311,181,304075,117,249412,14,4727,3228519
424,Orange,County,128,250857,5,5092,11543,3399854,177,304252,106,249518,4,4731,3228519
425,Orange,County,111,250968,2,5094,10232,3410086,166,304418,99,249617,11,4742,3228519
243,Placer,County,21,3747,0,54,1058,100009,19,4045,14,3599,2,45,400434
244,Placer,County,28,3775,1,55,1062,101071,18,4063,13,3612,1,46,400434
245,Placer,County,20,3795,0,55,483,101554,16,4079,36,3648,1,47,400434
246,Placer,County,11,3806,0,55,409,101963,7,4086,16,3664,-1,46,400434
247,Placer,County,21,3827,1,56,1203,103166,23,4109,6,3670,0,46,400434
248,Placer,County,26,3853,0,56,1528,104694,21,4130,10,3680,2,48,400434
249,Placer,County,22,3875,0,56,1137,105831,33,4163,13,3693,0,48,400434
250,Placer,County,16,3891,1,57,1074,106905,24,4187,22,3715,0,48,400434
251,Placer,County,18,3909,0,57,1022,107927,25,4212,22,3737,0,48,400434
252,Placer,County,13,3922,0,57,505,108432,16,4228,20,3757,0,48,400434
253,Placer,County,17,3939,0,57,419,108851,6,4234,30,3787,0,48,400434
254,Placer,County,21,3960,0,57,1139,109990,18,4252,21,3808,0,48,400434
255,Placer,County,33,3993,0,57,1575,111565,34,4286,17,3825,0,48,400434
256,Placer,County,37,4030,0,57,1035,112600,37,4323,4,3829,0,48,400434
257,Placer,County,23,4053,0,57,1093,113693,29,4352,19,3848,0,48,400434
258,Placer,County,28,4081,0,57,1021,114714,28,4380,16,3864,1,49,400434
259,Placer,County,20,4101,0,57,464,115178,12,4392,34,3898,0,49,400434
260,Placer,County,27,4128,0,57,434,115612,22,4414,40,3938,0,49,400434
261,Placer,County,48,4176,0,57,1324,116936,36,4450,24,3962,0,49,400434
262,Placer,County,48,4224,0,57,1642,118578,36,4486,35,3997,7,56,400434
263,Placer,County,38,4262,1,58,1134,119712,30,4516,10,4007,0,56,400434
264,Placer,County,36,4298,0,58,1006,120718,37,4553,29,4036,1,57,400434
265,Placer,County,50,4348,0,58,1019,121737,57,4610,37,4073,0,57,400434
266,Placer,County,46,4394,0,58,498,122235,20,4630,20,4093,0,57,400434
267,Placer,County,30,4424,0,58,473,122708,32,4662,47,4140,0,57,400434
268,Placer,County,52,4476,0,58,1324,124032,48,4710,21,4161,0,57,400434
269,Placer,County,43,4519,1,59,1564,125596,29,4739,36,4197,0,57,400434
270,Placer,County,48,4567,0,59,1298,126894,56,4795,39,4236,0,57,400434
271,Placer,County,56,4623,2,61,1234,128128,40,4835,34,4270,1,58,400434
272,Placer,County,45,4668,0,61,1246,129374,65,4900,65,4335,0,58,400434
273,Placer,County,47,4715,0,61,557,129931,44,4944,39,4374,0,58,400434
274,Placer,County,50,4765,0,61,563,130494,30,4974,48,4422,0,58,400434
275,Placer,County,65,4830,0,61,1471,131965,57,5031,39,4461,2,60,400434
276,Placer,County,69,4899,0,61,1449,133414,69,5100,53,4514,0,60,400434
277,Placer,County,74,4973,0,61,1326,134740,78,5178,12,4526,0,60,400434
278,Placer,County,78,5051,0,61,1346,136086,80,5258,101,4627,0,60,400434
279,Placer,County,67,5118,1,62,1295,137381,58,5316,53,4680,0,60,400434
280,Placer,County,75,5193,0,62,796,138177,78,5394,65,4745,0,60,400434
281,Placer,County,62,5255,0,62,773,138950,57,5451,55,4800,0,60,400434
282,Placer,County,101,5356,0,62,1754,140704,104,5555,43,4843,0,60,400434
283,Placer,County,84,5440,0,62,1683,142387,89,5644,59,4902,0,60,400434
284,Placer,County,80,5520,1,63,1302,143689,81,5725,79,4981,0,60,400434
285,Placer,County,83,5603,0,63,1471,145160,92,5817,63,5044,2,62,400434
286,Placer,County,110,5713,1,64,1437,146597,102,5919,78,5122,1,63,400434
287,Placer,County,105,5818,0,64,847,147444,100,6019,93,5215,0,63,400434
288,Placer,County,76,5894,2,66,748,148192,63,6082,115,5330,0,63,400434
289,Placer,County,154,6048,1,67,2080,150272,136,6218,57,5387,0,63,400434
290,Placer,County,120,6168,1,68,1810,152082,108,6326,48,5435,0,63,400434
291,Placer,County,162,6330,2,70,1981,154063,146,6472,108,5543,1,64,400434
292,Placer,County,176,6506,2,72,1810,155873,168,6640,69,5612,1,65,400434
293,Placer,County,189,6695,0,72,2104,157977,181,6821,75,5687,1,66,400434
294,Placer,County,131,6826,0,72,997,158974,109,6930,91,5778,-1,65,400434
295,Placer,County,110,6936,0,72,1067,160041,101,7031,102,5880,1,66,400434
296,Placer,County,220,7156,0,72,2061,162102,210,7241,119,5999,0,66,400434
297,Placer,County,205,7361,5,77,1902,164004,152,7393,148,6147,1,67,400434
298,Placer,County,181,7542,1,78,1803,165807,202,7595,74,6221,1,68,400434
299,Placer,County,76,7618,1,79,372,166179,56,7651,57,6278,0,68,400434
300,Placer,County,166,7784,2,81,1242,167421,151,7802,5,6283,0,68,400434
301,Placer,County,160,7944,2,83,1036,168457,142,7944,214,6497,2,70,400434
302,Placer,County,160,8104,3,86,1041,169498,128,8072,38,6535,2,72,400434
303,Placer,County,289,8393,1,87,2606,172104,274,8346,40,6575,0,72,400434
304,Placer,County,297,8690,2,89,2388,174492,277,8623,219,6794,0,72,400434
305,Placer,County,325,9015,1,90,2275,176767,344,8967,147,6941,1,73,400434
306,Placer,County,235,9250,3,93,2003,178770,258,9225,329,7270,0,73,400434
307,Placer,County,197,9447,3,96,1962,180732,253,9478,191,7461,3,76,400434
308,Placer,County,130,9577,2,98,989,181721,160,9638,350,7811,2,78,400434
309,Placer,County,120,9697,0,98,998,182719,124,9762,26,7837,4,82,400434
310,Placer,County,276,9973,1,99,2929,185648,311,10073,74,7911,0,82,400434
311,Placer,County,323,10296,0,99,2592,188240,330,10403,313,8224,0,82,400434
312,Placer,County,267,10563,2,101,2124,190364,274,10677,364,8588,3,85,400434
313,Placer,County,261,10824,4,105,2072,192436,266,10943,318,8906,5,90,400434
314,Placer,County,249,11073,4,109,1879,194315,230,11173,-2,8904,3,93,400434
315,Placer,County,160,11233,3,112,947,195262,136,11309,486,9390,2,95,400434
316,Placer,County,158,11391,5,117,1190,196452,154,11463,15,9405,0,95,400434
317,Placer,County,307,11698,2,119,2617,199069,296,11759,146,9551,0,95,400434
318,Placer,County,283,11981,4,123,2379,201448,315,12074,750,10301,0,95,400434
319,Placer,County,226,12207,6,129,2341,203789,266,12340,253,10554,1,96,400434
320,Placer,County,227,12434,5,134,2241,206030,239,12579,202,10756,3,99,400434
321,Placer,County,267,12701,3,137,2210,208240,293,12872,239,10995,5,104,400434
322,Placer,County,164,12865,3,140,1101,209341,169,13041,251,11246,1,105,400434
323,Placer,County,153,13018,1,141,1334,210675,161,13202,250,11496,0,105,400434
324,Placer,County,232,13250,5,146,2817,213492,243,13445,219,11715,0,105,400434
325,Placer,County,225,13475,8,154,2194,215686,246,13691,228,11943,0,105,400434
326,Placer,County,231,13706,4,158,2040,217726,253,13944,270,12213,6,111,400434
327,Placer,County,206,13912,6,164,1183,218909,190,14134,244,12457,10,121,400434
328,Placer,County,78,13990,3,167,377,219286,61,14195,203,12660,1,122,400434
329,Placer,County,181,14171,2,169,1146,220432,182,14377,156,12816,0,122,400434
330,Placer,County,166,14337,4,173,1071,221503,142,14519,201,13017,4,126,400434
331,Placer,County,288,14625,0,173,2580,224083,242,14761,217,13234,0,126,400434
332,Placer,County,341,14966,0,173,2192,226275,341,15102,158,13392,0,126,400434
333,Placer,County,237,15203,4,177,2079,228354,263,15365,148,13540,1,127,400434
334,Placer,County,252,15455,3,180,1821,230175,267,15632,168,13708,-1,126,400434
335,Placer,County,150,15605,4,184,618,230793,110,15742,279,13987,7,133,400434
336,Placer,County,164,15769,3,187,1016,231809,168,15910,195,14182,0,133,400434
337,Placer,County,174,15943,1,188,1291,233100,147,16057,137,14319,0,133,400434
338,Placer,County,247,16190,5,193,2916,236016,298,16355,303,14622,0,133,400434
339,Placer,County,274,16464,3,196,2597,238613,323,16678,101,14723,0,133,400434
340,Placer,County,231,16695,2,198,2365,240978,280,16958,217,14940,1,134,400434
341,Placer,County,186,16881,2,200,2175,243153,218,17176,215,15155,10,144,400434
342,Placer,County,183,17064,3,203,1812,244965,207,17383,246,15401,17,161,400434
343,Placer,County,127,17191,2,205,1023,245988,124,17507,208,15609,1,162,400434
344,Placer,County,100,17291,3,208,1153,247141,98,17605,170,15779,1,163,400434
345,Placer,County,176,17467,5,213,2783,249924,188,17793,140,15919,0,163,400434
346,Placer,County,180,17647,2,215,2288,252212,206,17999,168,16087,0,163,400434
347,Placer,County,181,17828,2,217,2397,254609,225,18224,185,16272,9,172,400434
348,Placer,County,126,17954,1,218,1947,256556,161,18385,216,16488,-3,169,400434
349,Placer,County,161,18115,3,221,1703,258259,178,18563,224,16712,4,173,400434
350,Placer,County,101,18216,1,222,757,259016,95,18658,283,16995,4,177,400434
351,Placer,County,59,18275,4,226,876,259892,50,18708,199,17194,4,181,400434
352,Placer,County,120,18395,3,229,1924,261816,136,18844,69,17263,1,182,400434
353,Placer,County,117,18512,4,233,2259,264075,141,18985,85,17348,0,182,400434
354,Placer,County,100,18612,0,233,1787,265862,113,19098,107,17455,4,186,400434
355,Placer,County,103,18715,5,238,1558,267420,102,19200,98,17553,4,190,400434
356,Placer,County,84,18799,2,240,1360,268780,100,19300,83,17636,3,193,400434
357,Placer,County,55,18854,0,240,657,269437,53,19353,-19,17617,0,193,400434
358,Placer,County,49,18903,1,241,621,270058,44,19397,222,17839,0,193,400434
359,Placer,County,111,19014,0,241,2160,272218,124,19521,97,17936,0,193,400434
360,Placer,County,93,19107,3,244,1708,273926,117,19638,80,18016,0,193,400434
361,Placer,County,73,19180,3,247,1258,275184,46,19684,90,18106,5,198,400434
362,Placer,County,72,19252,2,249,1437,276621,90,19774,140,18246,0,198,400434
363,Placer,County,69,19321,2,251,1234,277855,68,19842,121,18367,5,203,400434
364,Placer,County,56,19377,2,253,579,278434,55,19897,63,18430,2,205,400434
365,Placer,County,51,19428,1,254,588,279022,30,19927,76,18506,-1,204,400434
366,Placer,County,74,19502,1,255,2183,281205,103,20030,68,18574,0,204,400434
367,Placer,County,67,19569,1,256,1770,282975,84,20114,41,18615,1,205,400434
368,Placer,County,59,19628,0,256,1515,284490,69,20183,31,18646,5,210,400434
369,Placer,County,56,19684,4,260,1372,285862,79,20262,65,18711,0,210,400434
370,Placer,County,60,19744,2,262,1325,287187,65,20327,45,18756,1,211,400434
371,Placer,County,35,19779,1,263,597,287784,31,20358,80,18836,0,211,400434
372,Placer,County,37,19816,1,264,682,288466,34,20392,67,18903,0,211,400434
373,Placer,County,48,19864,0,264,2176,290642,75,20467,41,18944,0,211,400434
374,Placer,County,43,19907,1,265,1716,292358,52,20519,64,19008,9,220,400434
375,Placer,County,63,19970,0,265,1558,293916,71,20590,54,19062,0,220,400434
376,Placer,County,40,20010,5,270,1141,295057,47,20637,56,19118,4,224,400434
377,Placer,County,40,20050,0,270,1059,296116,58,20695,56,19174,6,230,400434
378,Placer,County,40,20090,1,271,543,296659,34,20729,40,19214,0,230,400434
379,Placer,County,20,20110,1,272,555,297214,25,20754,99,19313,0,230,400434
380,Placer,County,38,20148,2,274,1594,298808,33,20787,48,19361,0,230,400434
381,Placer,County,27,20175,1,275,1594,300402,38,20825,6,19367,0,230,400434
382,Placer,County,32,20207,0,275,1277,301679,35,20860,38,19405,0,230,400434
383,Placer,County,33,20240,0,275,1199,302878,34,20894,24,19429,2,232,400434
384,Placer,County,26,20266,0,275,1155,304033,43,20937,28,19457,4,236,400434
385,Placer,County,22,20288,2,277,552,304585,21,20958,52,19509,0,236,400434
386,Placer,County,41,20329,2,279,750,305335,35,20993,44,19553,2,238,400434
387,Placer,County,37,20366,0,279,1886,307221,49,21042,34,19587,0,238,400434
388,Placer,County,37,20403,0,279,1506,308727,38,21080,21,19608,0,238,400434
389,Placer,County,26,20429,1,280,1230,309957,49,21129,40,19648,1,239,400434
390,Placer,County,38,20467,1,281,1086,311043,35,21164,13,19661,0,239,400434
391,Placer,County,41,20508,1,282,1149,312192,55,21219,51,19712,0,239,400434
392,Placer,County,26,20534,1,283,541,312733,30,21249,14,19726,0,239,400434
393,Placer,County,36,20570,0,283,651,313384,20,21269,49,19775,0,239,400434
394,Placer,County,46,20616,0,283,2030,315414,47,21316,28,19803,0,239,400434
395,Placer,County,38,20654,0,283,1557,316971,42,21358,25,19828,0,239,400434
396,Placer,County,55,20709,0,283,1345,318316,80,21438,23,19851,0,239,400434
397,Placer,County,26,20735,0,283,1071,319387,41,21479,49,19900,0,239,400434
398,Placer,County,32,20767,0,283,1097,320484,32,21511,73,19973,0,239,400434
399,Placer,County,26,20793,1,284,498,320982,24,21535,57,20030,0,239,400434
400,Placer,County,23,20816,0,284,693,321675,26,21561,40,20070,0,239,400434
401,Placer,County,39,20855,0,284,1837,323512,35,21596,32,20102,0,239,400434
402,Placer,County,34,20889,0,284,1600,325112,36,21632,20,20122,0,239,400434
403,Placer,County,43,20932,0,284,1813,326925,42,21674,22,20144,0,239,400434
404,Placer,County,35,20967,0,284,1156,328081,46,21720,34,20178,0,239,400434
405,Placer,County,43,21010,0,284,1209,329290,42,21762,32,20210,0,239,400434
406,Placer,County,33,21043,0,284,516,329806,38,21800,28,20238,0,239,400434
407,Placer,County,20,21063,1,285,478,330284,20,21820,50,20288,-1,238,400434
408,Placer,County,33,21096,0,285,2157,332441,43,21863,20,20308,0,238,400434
409,Placer,County,23,21119,1,286,1893,334334,36,21899,31,20339,2,240,400434
410,Placer,County,33,21152,0,286,1425,335759,31,21930,30,20369,3,243,400434
411,Placer,County,27,21179,0,286,1117,336876,34,21964,52,20421,0,243,400434
412,Placer,County,33,21212,1,287,1132,338008,37,22001,30,20451,-1,242,400434
413,Placer,County,18,21230,0,287,522,338530,22,22023,54,20505,0,242,400434
414,Placer,County,22,21252,0,287,527,339057,21,22044,15,20520,0,242,400434
415,Placer,County,36,21288,1,288,2370,341427,33,22077,23,20543,0,242,400434
416,Placer,County,36,21324,0,288,2203,343630,41,22118,24,20567,6,248,400434
417,Placer,County,35,21359,0,288,1556,345186,43,22161,39,20606,2,250,400434
418,Placer,County,30,21389,0,288,1687,346873,48,22209,33,20639,2,252,400434
419,Placer,County,39,21428,0,288,1206,348079,31,22240,40,20679,7,259,400434
420,Placer,County,26,21454,0,288,565,348644,29,22269,38,20717,8,267,400434
421,Placer,County,20,21474,0,288,519,349163,21,22290,79,20796,0,267,400434
422,Placer,County,43,21517,0,288,2333,351496,48,22338,31,20827,0,267,400434
423,Placer,County,35,21552,0,288,1583,353079,38,22376,39,20866,4,271,400434
424,Placer,County,40,21592,1,289,1097,354176,42,22418,19,20885,0,271,400434
425,Placer,County,50,21642,1,290,1017,355193,51,22469,24,20909,3,274,400434
243,Plumas,County,0,51,0,0,58,3940,0,45,0,48,0,0,18997
244,Plumas,County,0,51,0,0,37,3977,0,45,0,48,0,0,18997
245,Plumas,County,0,51,0,0,4,3981,0,45,0,48,0,0,18997
246,Plumas,County,0,51,0,0,3,3984,0,45,1,49,0,0,18997
247,Plumas,County,0,51,0,0,63,4047,0,45,0,49,0,0,18997
248,Plumas,County,1,52,0,0,67,4114,0,45,0,49,0,0,18997
249,Plumas,County,0,52,0,0,54,4168,0,45,1,50,0,0,18997
250,Plumas,County,0,52,0,0,67,4235,0,45,0,50,0,0,18997
251,Plumas,County,0,52,0,0,44,4279,1,46,0,50,0,0,18997
252,Plumas,County,0,52,0,0,14,4293,0,46,1,51,0,0,18997
253,Plumas,County,0,52,0,0,8,4301,0,46,0,51,0,0,18997
254,Plumas,County,0,52,0,0,72,4373,0,46,0,51,0,0,18997
255,Plumas,County,0,52,0,0,47,4420,0,46,0,51,0,0,18997
256,Plumas,County,2,54,0,0,64,4484,1,47,1,52,0,0,18997
257,Plumas,County,4,58,0,0,60,4544,3,50,0,52,0,0,18997
258,Plumas,County,3,61,0,0,42,4586,1,51,0,52,0,0,18997
259,Plumas,County,1,62,0,0,6,4592,0,51,0,52,0,0,18997
260,Plumas,County,0,62,0,0,5,4597,0,51,0,52,0,0,18997
261,Plumas,County,2,64,0,0,88,4685,5,56,0,52,0,0,18997
262,Plumas,County,2,66,0,0,65,4750,2,58,1,53,0,0,18997
263,Plumas,County,3,69,0,0,74,4824,1,59,5,58,0,0,18997
264,Plumas,County,3,72,0,0,78,4902,4,63,4,62,0,0,18997
