County,date,total_doses,cumulative_total_doses
Amador,6/5/2021,38,33883
Amador,6/6/2021,23,33906
Amador,6/7/2021,48,33954
Amador,6/8/2021,174,34128
Amador,6/9/2021,49,34177
Amador,6/10/2021,54,34231
Amador,6/11/2021,61,34292
Amador,6/12/2021,23,34315
Amador,6/13/2021,9,34324
Amador,6/14/2021,47,34371
Amador,6/15/2021,46,34417
Amador,6/16/2021,70,34487
Amador,6/17/2021,48,34535
Amador,6/18/2021,159,34694
Amador,6/19/2021,30,34724
Amador,6/20/2021,8,34732
Amador,6/21/2021,48,34780
Amador,6/22/2021,48,34828
Amador,6/23/2021,38,34866
Amador,6/24/2021,51,34917
Amador,6/25/2021,53,34970
Amador,6/26/2021,9,34979
Amador,6/27/2021,23,35002
Amador,6/28/2021,51,35053
Amador,6/29/2021,50,35103
Amador,6/30/2021,47,35150
Amador,7/1/2021,30,35180
Amador,7/2/2021,35,35215
Amador,7/3/2021,16,35231
Amador,7/4/2021,6,35237
Amador,7/5/2021,30,35267
Amador,7/6/2021,30,35297
Amador,7/7/2021,37,35334
Amador,7/8/2021,29,35363
Amador,7/9/2021,63,35426
Amador,7/10/2021,16,35442
Amador,7/11/2021,4,35446
Amador,7/12/2021,37,35483
Amador,7/13/2021,35,35518
Amador,7/14/2021,32,35550
Amador,7/15/2021,41,35591
Amador,7/16/2021,54,35645
Amador,7/17/2021,20,35665
Amador,7/18/2021,11,35676
Amador,7/19/2021,50,35726
Amador,7/20/2021,68,35794
Amador,7/21/2021,46,35840
Amador,7/22/2021,49,35889
Amador,7/23/2021,45,35934
Amador,7/24/2021,10,35944
Amador,7/25/2021,15,35959
Amador,7/26/2021,42,36001
Amador,7/27/2021,38,36039
Amador,7/28/2021,42,36081
Amador,7/29/2021,43,36124
Amador,7/30/2021,70,36194
Amador,7/31/2021,39,36233
Amador,8/1/2021,21,36254
Amador,8/2/2021,62,36316
Amador,8/3/2021,69,36385
Amador,8/4/2021,67,36452
Amador,8/5/2021,54,36506
Amador,8/6/2021,62,36568
Amador,8/7/2021,20,36588
Amador,8/8/2021,25,36613
Amador,8/9/2021,65,36678
Amador,8/10/2021,108,36786
Amador,8/11/2021,47,36833
Amador,8/12/2021,98,36931
Amador,8/13/2021,94,37025
Amador,8/14/2021,37,37062
Amador,8/15/2021,20,37082
Amador,8/16/2021,71,37153
Amador,8/17/2021,78,37231
Amador,8/18/2021,57,37288
Amador,8/19/2021,74,37362
Amador,8/20/2021,119,37481
Amador,8/21/2021,43,37524
Amador,8/22/2021,37,37561
Amador,8/23/2021,83,37644
Amador,8/24/2021,79,37723
Amador,8/25/2021,73,37796
Amador,8/26/2021,96,37892
Amador,8/27/2021,111,38003
Amador,8/28/2021,37,38040
Amador,8/29/2021,22,38062
Amador,8/30/2021,53,38115
Amador,8/31/2021,90,38205
Amador,9/1/2021,56,38261
Amador,9/2/2021,85,38346
Amador,9/3/2021,92,38438
Amador,9/4/2021,67,38505
Amador,9/5/2021,16,38521
Amador,9/6/2021,6,38527
Amador,9/7/2021,94,38621
Amador,9/8/2021,63,38684
Amador,9/9/2021,84,38768
Amador,9/10/2021,126,38894
Amador,9/11/2021,28,38922
Amador,9/12/2021,29,38951
Amador,9/13/2021,63,39014
Amador,9/14/2021,65,39079
Amador,9/15/2021,62,39141
Amador,9/16/2021,83,39224
Amador,9/17/2021,95,39319
Amador,9/18/2021,35,39354
Amador,9/19/2021,17,39371
Amador,9/20/2021,47,39418
Amador,9/21/2021,60,39478
Amador,9/22/2021,41,39519
Amador,9/23/2021,88,39607
Amador,9/24/2021,83,39690
Amador,9/25/2021,28,39718
Amador,9/26/2021,18,39736
Amador,9/27/2021,73,39809
Amador,9/28/2021,91,39900
Amador,9/29/2021,100,40000
Amador,9/30/2021,128,40128
Amador,10/1/2021,150,40278
Amador,10/2/2021,89,40367
Amador,10/3/2021,32,40399
Amador,10/4/2021,73,40472
Amador,10/5/2021,106,40578
Amador,10/6/2021,74,40652
Amador,10/7/2021,92,40744
Amador,10/8/2021,93,40837
Amador,10/9/2021,26,40863
Amador,10/10/2021,30,40893
Amador,10/11/2021,79,40972
Amador,10/12/2021,59,41031
Amador,10/13/2021,67,41098
Amador,10/14/2021,84,41182
Amador,10/15/2021,107,41289
Amador,10/16/2021,15,41304
Amador,10/17/2021,19,41323
Amador,10/18/2021,51,41374
Amador,10/19/2021,51,41425
Amador,10/20/2021,55,41480
Amador,10/21/2021,61,41541
Amador,10/22/2021,158,41699
Amador,10/23/2021,60,41759
Amador,10/24/2021,101,41860
Amador,10/25/2021,194,42054
Amador,10/26/2021,213,42267
Amador,10/27/2021,217,42484
Amador,10/28/2021,367,42851
Amador,10/29/2021,344,43195
Amador,10/30/2021,48,43243
Amador,10/31/2021,191,43434
Amador,11/1/2021,193,43627
Amador,11/2/2021,204,43831
Amador,11/3/2021,166,43997
Amador,11/4/2021,263,44260
Amador,11/5/2021,232,44492
Amador,11/6/2021,38,44530
Amador,11/7/2021,102,44632
Amador,11/8/2021,134,44766
Amador,11/9/2021,186,44952
Amador,11/10/2021,177,45129
Amador,11/11/2021,284,45413
Amador,11/12/2021,263,45676
Amador,11/13/2021,36,45712
Amador,11/14/2021,116,45828
Amador,11/15/2021,108,45936
Amador,11/16/2021,139,46075
Amador,11/17/2021,110,46185
Amador,11/18/2021,206,46391
Amador,11/19/2021,221,46612
Amador,11/20/2021,55,46667
Amador,11/21/2021,112,46779
Amador,11/22/2021,139,46918
Amador,11/23/2021,180,47098
Amador,11/24/2021,97,47195
Amador,11/25/2021,0,47195
Amador,11/26/2021,76,47271
Amador,11/27/2021,32,47303
Amador,11/28/2021,70,47373
Amador,11/29/2021,156,47529
Amador,11/30/2021,165,47694
Amador,12/1/2021,166,47860
Amador,12/2/2021,209,48069
Amador,12/3/2021,224,48293
Amador,12/4/2021,51,48344
Amador,12/5/2021,84,48428
Amador,12/6/2021,139,48567
Amador,12/7/2021,145,48712
Amador,12/8/2021,101,48813
Amador,12/9/2021,117,48930
Amador,12/10/2021,120,49050
Amador,12/11/2021,24,49074
Amador,12/12/2021,37,49111
Amador,12/13/2021,80,49191
Amador,12/14/2021,78,49269
Amador,12/15/2021,105,49374
Amador,12/16/2021,99,49473
Amador,12/17/2021,85,49558
Butte,7/27/2020,0,0
Butte,7/28/2020,0,0
Butte,7/29/2020,0,0
Butte,7/30/2020,0,0
Butte,7/31/2020,0,0
Butte,8/1/2020,0,0
Butte,8/2/2020,0,0
Butte,8/3/2020,0,0
Butte,8/4/2020,0,0
Butte,8/5/2020,0,0
Butte,8/6/2020,0,0
Butte,8/7/2020,0,0
Butte,8/8/2020,0,0
Butte,8/9/2020,1,1
Butte,8/10/2020,0,1
Butte,8/11/2020,0,1
Butte,8/12/2020,0,1
Butte,8/13/2020,0,1
Butte,8/14/2020,0,1
Butte,8/15/2020,0,1
Butte,8/16/2020,1,2
Butte,8/17/2020,0,2
Butte,8/18/2020,0,2
Butte,8/19/2020,0,2
Butte,8/20/2020,0,2
Butte,8/21/2020,0,2
Butte,8/22/2020,0,2
Butte,8/23/2020,0,2
Butte,8/24/2020,2,4
Butte,8/25/2020,0,4
Butte,8/26/2020,1,5
Butte,8/27/2020,0,5
Butte,8/28/2020,1,6
Butte,8/29/2020,0,6
Butte,8/30/2020,1,7
Butte,8/31/2020,1,8
Butte,9/1/2020,0,8
Butte,9/2/2020,0,8
Butte,9/3/2020,0,8
Butte,9/4/2020,0,8
Butte,9/5/2020,1,9
Butte,9/6/2020,0,9
Butte,9/7/2020,0,9
Butte,9/8/2020,0,9
Butte,9/9/2020,1,10
Butte,9/10/2020,0,10
Butte,9/11/2020,0,10
Butte,9/12/2020,0,10
Butte,9/13/2020,0,10
Butte,9/14/2020,0,10
Butte,9/15/2020,2,12
Butte,9/16/2020,0,12
Butte,9/17/2020,0,12
Butte,9/18/2020,0,12
Butte,9/19/2020,0,12
Butte,9/20/2020,0,12
Butte,9/21/2020,0,12
Butte,9/22/2020,1,13
Butte,9/23/2020,0,13
Butte,9/24/2020,0,13
Butte,9/25/2020,1,14
Butte,9/26/2020,0,14
Butte,9/27/2020,1,15
Butte,9/28/2020,1,16
Butte,9/29/2020,0,16
Butte,9/30/2020,0,16
Butte,10/1/2020,0,16
Butte,10/2/2020,0,16
Butte,10/3/2020,0,16
Butte,10/4/2020,0,16
Butte,10/5/2020,1,17
Butte,10/6/2020,0,17
Butte,10/7/2020,0,17
Butte,10/8/2020,0,17
Butte,10/9/2020,0,17
Butte,10/10/2020,1,18
Butte,10/11/2020,0,18
Butte,10/12/2020,0,18
Butte,10/13/2020,1,19
Butte,10/14/2020,0,19
Butte,10/15/2020,0,19
Butte,10/16/2020,0,19
Butte,10/17/2020,0,19
Butte,10/18/2020,0,19
Butte,10/19/2020,1,20
Butte,10/20/2020,0,20
Butte,10/21/2020,0,20
Butte,10/22/2020,0,20
Butte,10/23/2020,0,20
Butte,10/24/2020,0,20
Butte,10/25/2020,0,20
Butte,10/26/2020,0,20
Butte,10/27/2020,0,20
Butte,10/28/2020,0,20
Butte,10/29/2020,0,20
Butte,10/30/2020,0,20
Butte,10/31/2020,0,20
Butte,11/1/2020,0,20
Butte,11/2/2020,0,20
Butte,11/3/2020,0,20
Butte,11/4/2020,0,20
Butte,11/5/2020,0,20
Butte,11/6/2020,0,20
Butte,11/7/2020,0,20
Butte,11/8/2020,0,20
Butte,11/9/2020,0,20
Butte,11/10/2020,0,20
Butte,11/11/2020,2,22
Butte,11/12/2020,0,22
Butte,11/13/2020,1,23
Butte,11/14/2020,0,23
Butte,11/15/2020,0,23
Butte,11/16/2020,0,23
Butte,11/17/2020,0,23
Butte,11/18/2020,1,24
Butte,11/19/2020,0,24
Butte,11/20/2020,0,24
Butte,11/21/2020,0,24
Butte,11/22/2020,0,24
Butte,11/23/2020,0,24
Butte,11/24/2020,0,24
Butte,11/25/2020,0,24
Butte,11/26/2020,0,24
Butte,11/27/2020,1,25
Butte,11/28/2020,0,25
Butte,11/29/2020,0,25
Butte,11/30/2020,0,25
Butte,12/1/2020,1,26
Butte,12/2/2020,0,26
Butte,12/3/2020,1,27
Butte,12/4/2020,0,27
Butte,12/5/2020,0,27
Butte,12/6/2020,0,27
Butte,12/7/2020,0,27
Butte,12/8/2020,0,27
Butte,12/9/2020,0,27
Butte,12/10/2020,0,27
Butte,12/11/2020,0,27
Butte,12/12/2020,0,27
Butte,12/13/2020,1,28
Butte,12/14/2020,1,29
Butte,12/15/2020,0,29
Butte,12/16/2020,9,38
Butte,12/17/2020,20,58
Butte,12/18/2020,52,110
Butte,12/19/2020,8,118
Butte,12/20/2020,11,129
Butte,12/21/2020,630,759
Butte,12/22/2020,614,1373
Butte,12/23/2020,878,2251
Butte,12/24/2020,157,2408
Butte,12/25/2020,1,2409
Butte,12/26/2020,90,2499
Butte,12/27/2020,35,2534
Butte,12/28/2020,284,2818
Butte,12/29/2020,214,3032
Butte,12/30/2020,514,3546
Butte,12/31/2020,217,3763
Butte,1/1/2021,30,3793
Butte,1/2/2021,39,3832
Butte,1/3/2021,2,3834
Butte,1/4/2021,212,4046
Butte,1/5/2021,194,4240
Butte,1/6/2021,643,4883
Butte,1/7/2021,771,5654
Butte,1/8/2021,674,6328
Butte,1/9/2021,16,6344
Butte,1/10/2021,19,6363
Butte,1/11/2021,976,7339
Butte,1/12/2021,698,8037
Butte,1/13/2021,1562,9599
Butte,1/14/2021,1650,11249
Butte,1/15/2021,1056,12305
Butte,1/16/2021,591,12896
Butte,1/17/2021,243,13139
Butte,1/18/2021,368,13507
Butte,1/19/2021,509,14016
Butte,1/20/2021,1424,15440
Butte,1/21/2021,1499,16939
Butte,1/22/2021,1182,18121
Butte,1/23/2021,128,18249
Butte,1/24/2021,13,18262
Butte,1/25/2021,666,18928
Butte,1/26/2021,1501,20429
Butte,1/27/2021,2193,22622
Butte,1/28/2021,2292,24914
Butte,1/29/2021,1714,26628
Butte,1/30/2021,45,26673
Butte,1/31/2021,21,26694
Butte,2/1/2021,1808,28502
Butte,2/2/2021,1973,30475
Butte,2/3/2021,2779,33254
Butte,2/4/2021,2992,36246
Butte,2/5/2021,1300,37546
Butte,2/6/2021,157,37703
Butte,2/7/2021,51,37754
Butte,2/8/2021,700,38454
Butte,2/9/2021,981,39435
Butte,2/10/2021,1719,41154
Butte,2/11/2021,2249,43403
Butte,2/12/2021,1015,44418
Butte,2/13/2021,267,44685
Butte,2/14/2021,169,44854
Butte,2/15/2021,266,45120
Butte,2/16/2021,773,45893
Butte,2/17/2021,1570,47463
Butte,2/18/2021,1601,49064
Butte,2/19/2021,1204,50268
Butte,2/20/2021,502,50770
Butte,2/21/2021,28,50798
Butte,2/22/2021,1576,52374
Butte,2/23/2021,1701,54075
Butte,2/24/2021,2274,56349
Butte,2/25/2021,2213,58562
Butte,2/26/2021,991,59553
Butte,2/27/2021,267,59820
Butte,2/28/2021,166,59986
Butte,3/1/2021,1748,61734
Butte,3/2/2021,1849,63583
Butte,3/3/2021,2945,66528
Butte,3/4/2021,3287,69815
Butte,3/5/2021,1439,71254
Butte,3/6/2021,266,71520
Butte,3/7/2021,80,71600
Butte,3/8/2021,1310,72910
Butte,3/9/2021,1973,74883
Butte,3/10/2021,2427,77310
Butte,3/11/2021,2884,80194
Butte,3/12/2021,1186,81380
Butte,3/13/2021,275,81655
Butte,3/14/2021,174,81829
Butte,3/15/2021,1769,83598
Butte,3/16/2021,1714,85312
Butte,3/17/2021,2012,87324
Butte,3/18/2021,1902,89226
Butte,3/19/2021,701,89927
Butte,3/20/2021,246,90173
Butte,3/21/2021,84,90257
Butte,3/22/2021,1546,91803
Butte,3/23/2021,1854,93657
Butte,3/24/2021,2328,95985
Butte,3/25/2021,1558,97543
Butte,3/26/2021,1232,98775
Butte,3/27/2021,324,99099
Butte,3/28/2021,242,99341
Butte,3/29/2021,1792,101133
Butte,3/30/2021,1040,102173
Butte,3/31/2021,1809,103982
Butte,4/1/2021,3405,107387
Butte,4/2/2021,1014,108401
Butte,4/3/2021,348,108749
Butte,4/4/2021,208,108957
Butte,4/5/2021,2008,110965
Butte,4/6/2021,2207,113172
Butte,4/7/2021,3098,116270
Butte,4/8/2021,2832,119102
Butte,4/9/2021,1390,120492
Butte,4/10/2021,266,120758
Butte,4/11/2021,115,120873
Butte,4/12/2021,1432,122305
Butte,4/13/2021,1675,123980
Butte,4/14/2021,2889,126869
Butte,4/15/2021,642,127511
Butte,4/16/2021,843,128354
Butte,4/17/2021,358,128712
Butte,4/18/2021,70,128782
Butte,4/19/2021,1594,130376
Butte,4/20/2021,2048,132424
Butte,4/21/2021,2163,134587
Butte,4/22/2021,2306,136893
Butte,4/23/2021,993,137886
Butte,4/24/2021,356,138242
Butte,4/25/2021,180,138422
Butte,4/26/2021,1605,140027
Butte,4/27/2021,1044,141071
Butte,4/28/2021,1473,142544
Butte,4/29/2021,964,143508
Butte,4/30/2021,956,144464
Butte,5/1/2021,287,144751
Butte,5/2/2021,167,144918
Butte,5/3/2021,635,145553
Butte,5/4/2021,833,146386
Butte,5/5/2021,1402,147788
Butte,5/6/2021,1003,148791
Butte,5/7/2021,601,149392
Butte,5/8/2021,195,149587
Butte,5/9/2021,111,149698
Butte,5/10/2021,554,150252
Butte,5/11/2021,932,151184
Butte,5/12/2021,807,151991
Butte,5/13/2021,979,152970
Butte,5/14/2021,900,153870
Butte,5/15/2021,525,154395
Butte,5/16/2021,175,154570
Butte,5/17/2021,774,155344
Butte,5/18/2021,1079,156423
Butte,5/19/2021,855,157278
Butte,5/20/2021,1020,158298
Butte,5/21/2021,910,159208
Butte,5/22/2021,298,159506
Butte,5/23/2021,134,159640
Butte,5/24/2021,362,160002
Butte,5/25/2021,717,160719
Butte,5/26/2021,560,161279
Butte,5/27/2021,875,162154
Butte,5/28/2021,539,162693
Butte,5/29/2021,237,162930
Butte,5/30/2021,108,163038
Butte,5/31/2021,48,163086
Butte,6/1/2021,702,163788
Butte,6/2/2021,833,164621
Butte,6/3/2021,638,165259
Butte,6/4/2021,509,165768
Butte,6/5/2021,323,166091
Butte,6/6/2021,138,166229
Butte,6/7/2021,410,166639
Butte,6/8/2021,666,167305
Butte,6/9/2021,449,167754
Butte,6/10/2021,645,168399
Butte,6/11/2021,451,168850
Butte,6/12/2021,255,169105
Butte,6/13/2021,98,169203
Butte,6/14/2021,399,169602
Butte,6/15/2021,556,170158
Butte,6/16/2021,423,170581
Butte,6/17/2021,589,171170
Butte,6/18/2021,420,171590
Butte,6/19/2021,208,171798
Butte,6/20/2021,95,171893
Butte,6/21/2021,278,172171
Butte,6/22/2021,430,172601
Butte,6/23/2021,458,173059
Butte,6/24/2021,436,173495
Butte,6/25/2021,431,173926
Butte,6/26/2021,137,174063
Butte,6/27/2021,66,174129
Butte,6/28/2021,304,174433
Butte,6/29/2021,330,174763
Butte,6/30/2021,330,175093
Butte,7/1/2021,367,175460
Butte,7/2/2021,305,175765
Butte,7/3/2021,126,175891
Butte,7/4/2021,3,175894
Butte,7/5/2021,153,176047
Butte,7/6/2021,344,176391
Butte,7/7/2021,326,176717
Butte,7/8/2021,307,177024
Butte,7/9/2021,273,177297
Butte,7/10/2021,155,177452
Butte,7/11/2021,52,177504
Butte,7/12/2021,203,177707
Butte,7/13/2021,329,178036
Butte,7/14/2021,360,178396
Butte,7/15/2021,409,178805
Butte,7/16/2021,316,179121
Butte,7/17/2021,134,179255
Butte,7/18/2021,60,179315
Butte,7/19/2021,277,179592
Butte,7/20/2021,460,180052
Butte,7/21/2021,409,180461
Butte,7/22/2021,300,180761
Butte,7/23/2021,359,181120
Butte,7/24/2021,145,181265
Butte,7/25/2021,77,181342
Butte,7/26/2021,249,181591
Butte,7/27/2021,367,181958
Butte,7/28/2021,442,182400
Butte,7/29/2021,360,182760
Butte,7/30/2021,358,183118
Butte,7/31/2021,198,183316
Butte,8/1/2021,114,183430
Butte,8/2/2021,306,183736
Butte,8/3/2021,378,184114
Butte,8/4/2021,526,184640
Butte,8/5/2021,513,185153
Butte,8/6/2021,401,185554
Butte,8/7/2021,180,185734
Butte,8/8/2021,111,185845
Butte,8/9/2021,322,186167
Butte,8/10/2021,338,186505
Butte,8/11/2021,635,187140
Butte,8/12/2021,386,187526
Butte,8/13/2021,467,187993
Butte,8/14/2021,211,188204
Butte,8/15/2021,160,188364
Butte,8/16/2021,339,188703
Butte,8/17/2021,416,189119
Butte,8/18/2021,602,189721
Butte,8/19/2021,429,190150
Butte,8/20/2021,590,190740
Butte,8/21/2021,237,190977
Butte,8/22/2021,170,191147
Butte,8/23/2021,535,191682
Butte,8/24/2021,424,192106
Butte,8/25/2021,696,192802
Butte,8/26/2021,589,193391
Butte,8/27/2021,742,194133
Butte,8/28/2021,285,194418
Butte,8/29/2021,203,194621
Butte,8/30/2021,540,195161
Butte,8/31/2021,502,195663
Butte,9/1/2021,580,196243
Butte,9/2/2021,555,196798
Butte,9/3/2021,501,197299
Butte,9/4/2021,288,197587
Butte,9/5/2021,176,197763
Butte,9/6/2021,110,197873
Butte,9/7/2021,422,198295
Butte,9/8/2021,519,198814
Butte,9/9/2021,409,199223
Butte,9/10/2021,570,199793
Butte,9/11/2021,246,200039
Butte,9/12/2021,158,200197
Butte,9/13/2021,427,200624
Butte,9/14/2021,397,201021
Butte,9/15/2021,572,201593
Butte,9/16/2021,476,202069
Butte,9/17/2021,670,202739
Butte,9/18/2021,267,203006
Butte,9/19/2021,188,203194
Butte,9/20/2021,469,203663
Butte,9/21/2021,342,204005
Butte,9/22/2021,468,204473
Butte,9/23/2021,541,205014
Butte,9/24/2021,539,205553
Butte,9/25/2021,337,205890
Butte,9/26/2021,168,206058
Butte,9/27/2021,571,206629
Butte,9/28/2021,472,207101
Butte,9/29/2021,619,207720
Butte,9/30/2021,562,208282
Butte,10/1/2021,649,208931
Butte,10/2/2021,235,209166
Butte,10/3/2021,169,209335
Butte,10/4/2021,431,209766
Butte,10/5/2021,425,210191
Butte,10/6/2021,474,210665
Butte,10/7/2021,590,211255
Butte,10/8/2021,580,211835
Butte,10/9/2021,184,212019
Butte,10/10/2021,183,212202
Butte,10/11/2021,377,212579
Butte,10/12/2021,313,212892
Butte,10/13/2021,521,213413
Butte,10/14/2021,593,214006
Butte,10/15/2021,457,214463
Butte,10/16/2021,144,214607
Butte,10/17/2021,153,214760
Butte,10/18/2021,342,215102
Butte,10/19/2021,315,215417
Butte,10/20/2021,561,215978
Butte,10/21/2021,496,216474
Butte,10/22/2021,623,217097
Butte,10/23/2021,381,217478
Butte,10/24/2021,173,217651
Butte,10/25/2021,716,218367
Butte,10/26/2021,1028,219395
Butte,10/27/2021,926,220321
Butte,10/28/2021,898,221219
Butte,10/29/2021,968,222187
Butte,10/30/2021,801,222988
Butte,10/31/2021,197,223185
Butte,11/1/2021,1029,224214
Butte,11/2/2021,882,225096
Butte,11/3/2021,806,225902
Butte,11/4/2021,924,226826
Butte,11/5/2021,800,227626
Butte,11/6/2021,358,227984
Butte,11/7/2021,293,228277
Butte,11/8/2021,946,229223
Butte,11/9/2021,926,230149
Butte,11/10/2021,951,231100
Butte,11/11/2021,918,232018
Butte,11/12/2021,1171,233189
Butte,11/13/2021,492,233681
Butte,11/14/2021,183,233864
Butte,11/15/2021,899,234763
Butte,11/16/2021,893,235656
Butte,11/17/2021,957,236613
Butte,11/18/2021,1108,237721
Butte,11/19/2021,974,238695
Butte,11/20/2021,415,239110
Butte,11/21/2021,246,239356
Butte,11/22/2021,765,240121
Butte,11/23/2021,843,240964
Butte,11/24/2021,499,241463
Butte,11/25/2021,6,241469
Butte,11/26/2021,447,241916
Butte,11/27/2021,343,242259
Butte,11/28/2021,201,242460
Butte,11/29/2021,664,243124
Butte,11/30/2021,774,243898
Butte,12/1/2021,1059,244957
Butte,12/2/2021,1116,246073
Butte,12/3/2021,1130,247203
Butte,12/4/2021,426,247629
Butte,12/5/2021,235,247864
Butte,12/6/2021,762,248626
Butte,12/7/2021,1114,249740
Butte,12/8/2021,898,250638
Butte,12/9/2021,1046,251684
Butte,12/10/2021,1078,252762
Butte,12/11/2021,272,253034
Butte,12/12/2021,173,253207
Butte,12/13/2021,740,253947
Butte,12/14/2021,849,254796
Butte,12/15/2021,943,255739
Butte,12/16/2021,817,256556
Butte,12/17/2021,379,256935
Calaveras,7/27/2020,0,0
Calaveras,7/28/2020,0,0
Calaveras,7/29/2020,0,0
Calaveras,7/30/2020,0,0
Calaveras,7/31/2020,0,0
Calaveras,8/1/2020,0,0
Calaveras,8/2/2020,0,0
Calaveras,8/3/2020,0,0
Calaveras,8/4/2020,0,0
Calaveras,8/5/2020,0,0
Calaveras,8/6/2020,0,0
Calaveras,8/7/2020,0,0
Calaveras,8/8/2020,0,0
Calaveras,8/9/2020,0,0
Calaveras,8/10/2020,0,0
Calaveras,8/11/2020,0,0
Calaveras,8/12/2020,0,0
Calaveras,8/13/2020,0,0
Calaveras,8/14/2020,0,0
Calaveras,8/15/2020,0,0
Calaveras,8/16/2020,0,0
Calaveras,8/17/2020,0,0
Calaveras,8/18/2020,0,0
Calaveras,8/19/2020,0,0
Calaveras,8/20/2020,0,0
Calaveras,8/21/2020,0,0
Calaveras,8/22/2020,0,0
Calaveras,8/23/2020,0,0
Calaveras,8/24/2020,0,0
Calaveras,8/25/2020,0,0
Calaveras,8/26/2020,0,0
Calaveras,8/27/2020,0,0
Calaveras,8/28/2020,0,0
Calaveras,8/29/2020,0,0
Calaveras,8/30/2020,0,0
Calaveras,8/31/2020,1,1
Calaveras,9/1/2020,0,1
Calaveras,9/2/2020,0,1
Calaveras,9/3/2020,0,1
Calaveras,9/4/2020,0,1
Calaveras,9/5/2020,0,1
Calaveras,9/6/2020,0,1
Calaveras,9/7/2020,0,1
Calaveras,9/8/2020,0,1
Calaveras,9/9/2020,0,1
Calaveras,9/10/2020,0,1
Calaveras,9/11/2020,0,1
Calaveras,9/12/2020,0,1
Calaveras,9/13/2020,0,1
Calaveras,9/14/2020,0,1
Calaveras,9/15/2020,0,1
Calaveras,9/16/2020,0,1
Calaveras,9/17/2020,0,1
Calaveras,9/18/2020,0,1
Calaveras,9/19/2020,0,1
Calaveras,9/20/2020,0,1
Calaveras,9/21/2020,0,1
Calaveras,9/22/2020,0,1
Calaveras,9/23/2020,0,1
Calaveras,9/24/2020,0,1
Calaveras,9/25/2020,0,1
Calaveras,9/26/2020,0,1
Calaveras,9/27/2020,0,1
Calaveras,9/28/2020,0,1
Calaveras,9/29/2020,0,1
Calaveras,9/30/2020,0,1
Calaveras,10/1/2020,0,1
Calaveras,10/2/2020,0,1
Calaveras,10/3/2020,0,1
Calaveras,10/4/2020,0,1
Calaveras,10/5/2020,0,1
Calaveras,10/6/2020,0,1
Calaveras,10/7/2020,0,1
Calaveras,10/8/2020,0,1
Calaveras,10/9/2020,0,1
Calaveras,10/10/2020,0,1
Calaveras,10/11/2020,0,1
Calaveras,10/12/2020,0,1
Calaveras,10/13/2020,0,1
Calaveras,10/14/2020,0,1
Calaveras,10/15/2020,0,1
Calaveras,10/16/2020,0,1
Calaveras,10/17/2020,0,1
Calaveras,10/18/2020,0,1
Calaveras,10/19/2020,0,1
Calaveras,10/20/2020,0,1
Calaveras,10/21/2020,0,1
Calaveras,10/22/2020,0,1
Calaveras,10/23/2020,0,1
Calaveras,10/24/2020,0,1
Calaveras,10/25/2020,0,1
Calaveras,10/26/2020,0,1
Calaveras,10/27/2020,0,1
Calaveras,10/28/2020,0,1
Calaveras,10/29/2020,0,1
Calaveras,10/30/2020,0,1
Calaveras,10/31/2020,0,1
Calaveras,11/1/2020,0,1
Calaveras,11/2/2020,0,1
Calaveras,11/3/2020,0,1
Calaveras,11/4/2020,0,1
Calaveras,11/5/2020,0,1
Calaveras,11/6/2020,0,1
Calaveras,11/7/2020,0,1
Calaveras,11/8/2020,0,1
Calaveras,11/9/2020,0,1
Calaveras,11/10/2020,0,1
Calaveras,11/11/2020,0,1
Calaveras,11/12/2020,0,1
Calaveras,11/13/2020,0,1
Calaveras,11/14/2020,0,1
Calaveras,11/15/2020,0,1
Calaveras,11/16/2020,0,1
Calaveras,11/17/2020,0,1
Calaveras,11/18/2020,0,1
Calaveras,11/19/2020,0,1
Calaveras,11/20/2020,0,1
Calaveras,11/21/2020,0,1
Calaveras,11/22/2020,1,2
Calaveras,11/23/2020,0,2
Calaveras,11/24/2020,0,2
Calaveras,11/25/2020,0,2
Calaveras,11/26/2020,0,2
Calaveras,11/27/2020,0,2
Calaveras,11/28/2020,0,2
Calaveras,11/29/2020,0,2
Calaveras,11/30/2020,0,2
Calaveras,12/1/2020,1,3
Calaveras,12/2/2020,0,3
Calaveras,12/3/2020,2,5
Calaveras,12/4/2020,0,5
Calaveras,12/5/2020,0,5
Calaveras,12/6/2020,0,5
Calaveras,12/7/2020,0,5
Calaveras,12/8/2020,0,5
Calaveras,12/9/2020,0,5
Calaveras,12/10/2020,0,5
Calaveras,12/11/2020,0,5
